cartodb_id,bbl,tract_10,sba_name,ccd_name,cd_name,boro_name,city_name,tax_delinquency,ser_violation,assessed_value,owner_name,res_units,year_built,buildings,standard_address,applied_filters
6404851,3018120021,36047024300,Bedford Stuyvesant,City Council District 36,Bedford Stuyvesant,Brooklyn,New York City,,,424575,GATES CLUSTER DEVELOPMENT LP,8,1931,1,340 Gates Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6300238,1019287501,36061022200,Central Harlem,City Council District 9,Central Harlem,Manhattan,New York City,,,609299,UNAVAILABLE OWNER,5,2002,1,203 West 122 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6366447,3018090054,36047026500,Bedford Stuyvesant,City Council District 36,Bedford Stuyvesant,Brooklyn,New York City,,1,498150,GATES CLUSTER DEVELOPMENT LP,8,1910,2,529a Gates Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6437790,3003487501,36047005100,Park Slope/Carroll Gardens,City Council District 39,Park Slope/Carroll Gardens,Brooklyn,New York City,,,1349828,UNAVAILABLE OWNER,13,2005,1,69 Carroll Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6287786,2032190232,36005026300,Kingsbridge Heights/Mosholu,City Council District 14,Kingsbridge Heights/Bedford,Bronx,New York City,,1,3297150,"ZEISSER REALTY, LLC",152,1924,2,153 Father Zeiser Place,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6288617,1020360021,36061023600,Central Harlem,City Council District 9,Central Harlem,Manhattan,New York City,,1,260550,HARLEM URBAN DEVEPMTCRP,20,1920,1,275 West 150 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6293729,2030380029,36005038500,Morrisania/Belmont,City Council District 15,Belmont/East Tremont,Bronx,New York City,,1,3307500,2265 WASHINGTON AVENUE HOUSING DEVELOPME NT FUND CO,118,2008,1,2271 Washington Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6271693,1017950026,36061018800,East Harlem,City Council District 8,East Harlem,Manhattan,New York City,,,505350,2301 FIRST AVE LP,17,1920,1,2301 1 Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6288874,2027630275,36005011700,Mott Haven/Hunts Point,City Council District 17,Hunts Point/Longwood,Bronx,New York City,,1,711000,"BK BRYANT AVENUE HDFC, INC.",46,1920,1,770 Bryant Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6281605,2027400028,36005009300,Mott Haven/Hunts Point,City Council District 17,Hunts Point/Longwood,Bronx,New York City,,,544950,NYC HOUSING AUTHORITY,8,1904,1,827 Hunts Point Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6273952,1019250061,36061022000,Central Harlem,City Council District 9,Central Harlem,Manhattan,New York City,,,1356300,"TRIANGLE EQUITIES,    .",17,1910,2,2222 Fredrick Douglass Bl,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6307062,2029450023,36005036901,Morrisania/Belmont,City Council District 17,Belmont/East Tremont,Bronx,New York City,,,286200,MIGUEL SOSA ESTATE LP,20,1914,1,1842 Arthur Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6639457,4008850016,36081008300,Astoria,City Council District 22,Astoria,Queens,New York City,,,930150,ASTORIA ASSOCIATES LLC,11,2008,1,18-05 27 Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6526559,3018967503,36047019100,Brooklyn Heights/Fort Greene,City Council District 33,Bedford Stuyvesant,Brooklyn,New York City,,,2284201,UNAVAILABLE OWNER,20,2005,2,159 Classon Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6451760,3025040034,36047056300,Williamsburg/Greenpoint,City Council District 33,Greenpoint/Williamsburg,Brooklyn,New York City,,,961200,EAGLE TAKEOVER LLC,6,2005,2,128 Eagle Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6272092,1018310121,36061021800,Central Harlem,City Council District 9,Central Harlem,Manhattan,New York City,,,588150,HP MORNINGSIDE HEIGHTS PORTFOLIO HOUSING,6,1900,1,213 West 115 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6325232,2027480058,36005011900,Mott Haven/Hunts Point,City Council District 17,Hunts Point/Longwood,Bronx,New York City,,1,508050,ALDUS GREEN CORP,25,1915,1,1013 Bryant Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6377275,2037440034,36005004800,Soundview/Parkchester,City Council District 18,Parkchester/Soundview,Bronx,New York City,,1,806850,MOLIM MANAGEMENT LLC,59,1929,1,1121 Morrison Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6273555,1021420050,36061025300,Washington Heights/Inwood,City Council District 10,Washington Heights/Inwood,Manhattan,New York City,,1,1790100,270 FT WASHINGTON AVE CORP,36,1920,1,270 Ft Washington Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6286822,1019257501,36061022000,Central Harlem,City Council District 9,Central Harlem,Manhattan,New York City,,,4388401,2216 CONDOMINIUM,82,,2,2216 Fredrick Douglass Bl,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6305677,2024320088,36005017300,Highbridge/South Concourse,City Council District 16,Highbridge/Concourse,Bronx,New York City,,,396000,ARM 523 WILLOUGHBY AVE LLC,9,2003,1,1001 Findlay Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6289412,1017950022,36061018800,East Harlem,City Council District 8,East Harlem,Manhattan,New York City,,,429750,2301 FIRST AVE LP,10,1900,1,345 East 118 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6409704,3010530068,36047014100,Park Slope/Carroll Gardens,City Council District 39,Sunset Park,Brooklyn,New York City,,,1221750,287 ASSOCIATES LP,9,1998,1,295 Prospect Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6248071,1003970026,36061003002,Lower East Side/Chinatown,City Council District 2,Lower East Side/Chinatown,Manhattan,New York City,,,2523150,PERMANENCE HOUSES HOUSING DEVELOPMENT FU ND CO. INC,8,1900,1,189 East 2 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6572852,3065967501,36047043000,Bensonhurst,City Council District 44,Bensonhurst,Brooklyn,New York City,,,572400,UNAVAILABLE OWNER,9,2005,1,1570 West 10 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6546942,4053157502,36081113900,Bayside/Little Neck,City Council District 19,Bayside/Little Neck,Queens,New York City,,,408602,UNAVAILABLE OWNER,8,2008,1,36-20 194 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6028073,4018390033,36081047300,Elmhurst/Corona,City Council District 25,Elmhurst/Corona,Queens,New York City,,,342000,DESIGN BY MEI CORP.,7,2006,1,53-18 90 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6290205,2032710101,36005028300,Riverdale/Kingsbridge,City Council District 11,Riverdale/Fieldston,Bronx,New York City,,,882450,PUTMAN II LLC,44,2003,1,3800 Putnam Avenue West,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6422065,3013770054,36047035300,North Crown Heights/Prospect Heights,City Council District 35,Crown Heights/Prospect Heights,Brooklyn,New York City,,1,363150,NAPCO HOLDINGS LLC,6,1906,1,1281 St Johns Place,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6131139,4121410003,36081026000,Jamaica,City Council District 28,Jamaica/Hollis,Queens,New York City,,,402750,SUTPHIN MAZAL PARTNER LLC,,1963,1,109-37 Sutphin Boulevard,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6448292,3022627507,36047053700,Williamsburg/Greenpoint,City Council District 33,Greenpoint/Williamsburg,Brooklyn,New York City,1,,1014747,UNAVAILABLE OWNER,13,2004,1,730 Bedford Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6319436,2032600050,36005027700,Riverdale/Kingsbridge,City Council District 14,Riverdale/Fieldston,Bronx,New York City,,,1561950,"K.S. REALTY, L.P.",71,1928,1,147 West 230 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6429802,3032590002,36047044300,Bushwick,City Council District 37,Bushwick,Brooklyn,New York City,,1,394650,183 IRVING LLC,6,1931,1,183 Irving Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6306006,1021140018,36061024100,Washington Heights/Inwood,City Council District 7,Washington Heights/Inwood,Manhattan,New York City,,1,187200,GREEN CLOTH APARTMENTS HOUSING,13,1896,1,550 West 156 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6268309,1010360003,36061012100,Chelsea/Clinton/Midtown,City Council District 3,Clinton/Chelsea,Manhattan,New York City,,,636750,AMETHYST W HOUSING CORP,15,1900,1,646 9 Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6604794,3030980001,36047048900,Bushwick,City Council District 34,Greenpoint/Williamsburg,Brooklyn,New York City,,,8989650,NYC HOUSING AUTHORITY,205,1931,1,84 Humboldt Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6614422,3034060052,36047043700,Bushwick,City Council District 37,Bushwick,Brooklyn,New York City,,,506700,JC REAL ESTATE DEVELOPMENT L.P.,6,1906,1,1241 Halsey Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6267130,1010517501,36061011500,Chelsea/Clinton/Midtown,City Council District 3,Clinton/Chelsea,Manhattan,New York City,,,26730450,UNAVAILABLE OWNER,262,2000,1,420 West 42 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
5965924,4028810050,36081047500,Elmhurst/Corona,City Council District 25,Elmhurst/Corona,Queens,New York City,,,380250,STONE REAL ESTATE LLC,6,2009,1,85-05 57 Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6321856,2029630008,36005015300,Morrisania/Belmont,City Council District 16,Morrisania/Crotona,Bronx,New York City,,,558000,PROSPECT DEVELOP GROUP,8,1904,1,1416 Prospect Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6353692,2040070001,36005022000,Morrisania/Belmont,City Council District 15,Belmont/East Tremont,Bronx,New York City,,,1257750,437 MORRIS PARK LLC,68,1927,1,437 Morris Park Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
5915880,3068567501,36047029800,Bensonhurst,City Council District 47,Bensonhurst,Brooklyn,New York City,,,416770,UNAVAILABLE OWNER,9,2008,3,8418 25 Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6266540,1018310040,36061021800,Central Harlem,City Council District 9,Central Harlem,Manhattan,New York City,,,595800,GATEWAY PROPERTIES L.,24,1900,2,214 West 116 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6295962,2024340026,36005017500,Highbridge/South Concourse,City Council District 16,Highbridge/Concourse,Bronx,New York City,,,925650,NYC HOUSING AUTHORITY,39,1921,1,1131 Findlay Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6303197,2027480062,36005011900,Mott Haven/Hunts Point,City Council District 17,Hunts Point/Longwood,Bronx,New York City,,1,481950,ALDUS GREEN CORP,25,1913,1,999 Aldus Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6383376,3013920023,36047035700,North Crown Heights/Prospect Heights,City Council District 41,Crown Heights/Prospect Heights,Brooklyn,New York City,,1,1692900,1245 REALTY LLC,84,1924,1,1245 Eastern Parkway,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6300038,2026630029,36005015100,Morrisania/Belmont,City Council District 17,Morrisania/Crotona,Bronx,New York City,,1,135900,"BEULAH COMMONS ASSOCIATES, L.P.",13,1913,1,1272 Boston Road,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6382258,2046760005,36005039000,Williamsbridge/Baychester,City Council District 12,Williamsbridge/Baychester,Bronx,New York City,,,613350,869 EAST 217TH STREET LLC,8,2003,1,869 East 217 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6273757,1021740085,36061028500,Washington Heights/Inwood,City Council District 10,Washington Heights/Inwood,Manhattan,New York City,,,816750,ARDEN REALTY ASSOCIATES,30,1920,1,118 Nagle Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6295604,1018230032,36061021600,Central Harlem,City Council District 9,Central Harlem,Manhattan,New York City,1,,564750,65-67 LENOX LLC,9,1900,1,67 Lenox Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6341244,2037230001,36005004400,Soundview/Parkchester,City Council District 18,Parkchester/Soundview,Bronx,New York City,,,9702450,NYC HOUSING AUTHORITY,594,1953,11,1715 Bruckner Boulevard,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6316235,2031460069,36005038301,University Heights/Fordham,City Council District 15,Fordham/University Heights,Bronx,New York City,,1,340650,"UNITED NEIGHBORS HOUSING DEVELOPMENT FUN D CO.,INC.",26,1931,1,2307 Tiebout Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6288208,1020140003,36061023200,Central Harlem,City Council District 9,Central Harlem,Manhattan,New York City,,,276300,CHG HOUSING L.P.,16,1910,1,2505 Adam C Powell Blvd,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6660386,4132927501,36081030600,Queens Village,City Council District 31,Queens Village,Queens,New York City,,,1796964,UNAVAILABLE OWNER,20,2006,1,177-50 South Conduit Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6331112,2028740033,36005021302,Highbridge/South Concourse,City Council District 16,Highbridge/Concourse,Bronx,New York City,,,371700,HIGHBRIDGE COMMUNITY/ETC,35,1927,1,1465 Nelson Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6622273,3048590027,36047081400,East Flatbush,City Council District 41,East Flatbush,Brooklyn,New York City,,1,489600,RALPH CROOKS,24,1930,1,475 Linden Boulevard,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6324347,2030650035,36005039100,Morrisania/Belmont,City Council District 15,Belmont/East Tremont,Bronx,New York City,,,578250,BX HOFFMAN LLC,8,2005,1,2384 Hoffman Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6430419,3033260026,36047043300,Bushwick,City Council District 37,Bushwick,Brooklyn,New York City,,,394650,WEST BUSHWICK TPT HO,6,1931,1,306 Grove Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6269965,1016550032,36061017000,East Harlem,City Council District 8,East Harlem,Manhattan,New York City,,,539100,SGT FAMILY LLC,7,1920,1,236 East 106 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6347236,3007697501,36047009400,Sunset Park,City Council District 38,Borough Park,Brooklyn,New York City,,,1439104,UNAVAILABLE OWNER,18,2008,1,4721 8 Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6303097,2036810055,36005009800,Soundview/Parkchester,City Council District 18,Parkchester/Soundview,Bronx,New York City,,1,392850,"STORY AVENUE HOLDINGS, LLC",7,2006,1,2059 Story Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6280766,1016000021,36061019000,Central Harlem,City Council District 9,Central Harlem,Manhattan,New York City,1,1,8217450,"NYC PARTNERSHIP HOUSING DEVELOPMENT FUND COMPANY,",120,1983,1,5 West 116 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
5925349,4008990182,36081009100,Astoria,City Council District 22,Astoria,Queens,New York City,,,440550,TWO M. SANTOS HOLDIN,6,2002,1,25-22 14 Place,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6285621,2026530059,36005007900,Mott Haven/Hunts Point,City Council District 8,Mott Haven/Melrose,Bronx,New York City,,,586350,"TEGFORD REALTY,",31,1911,1,632 Wales Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6386148,3035080038,36047090000,Brownsville/Ocean Hill,City Council District 41,Brownsville,Brooklyn,New York City,,,663300,NYC HOUSING AUTHORITY,20,1930,1,1206 East New York Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6480563,3012090059,36047031300,North Crown Heights/Prospect Heights,City Council District 36,Crown Heights/Prospect Heights,Brooklyn,New York City,,,785250,1387 DEAN STREET HDF,8,1905,1,1387 Dean Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6351210,2046570086,36005038000,Williamsbridge/Baychester,City Council District 12,Williamsbridge/Baychester,Bronx,New York City,,,354600,BIG SHOT CONSTRUCTION CORP,8,2005,1,721 East 212 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6709540,3073257501,36047057800,Sheepshead Bay/Gravesend,City Council District 48,Sheepshead Bay,Brooklyn,New York City,,,1905307,UNAVAILABLE OWNER,25,2005,1,2511 Ocean Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6267596,1010600010,36061013300,Chelsea/Clinton/Midtown,City Council District 3,Clinton/Chelsea,Manhattan,New York City,,,1297800,WEST 50 ST HOUSING ETC.,6,1901,1,445 West 50 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6567603,3036130047,36047091600,Brownsville/Ocean Hill,City Council District 42,Brownsville,Brooklyn,New York City,,1,252000,532 CHESTER STREET LLC,6,1930,1,532 Chester Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6416487,3022750101,36047050700,Bedford Stuyvesant,City Council District 33,Greenpoint/Williamsburg,Brooklyn,New York City,,,1277100,"MA, JAMES",28,1959,2,48 Whipple Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6248786,1002560001,36061000600,Lower East Side/Chinatown,City Council District 1,Lower East Side/Chinatown,Manhattan,New York City,,,24588450,NYC HOUSING AUTHORITY,610,1954,6,300 Cherry Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
5905820,3088127502,36047061003,Coney Island,City Council District 48,Coney Island,Brooklyn,New York City,,,513720,UNAVAILABLE OWNER,5,2007,1,105 Neptune Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6305828,2038460009,36005009600,Soundview/Parkchester,City Council District 18,Throgs Neck/Co-op City,Bronx,New York City,,,516600,2414 WESTCHESTER REA,8,2001,1,2416 Westchester Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6285856,2026900119,36005012901,Mott Haven/Hunts Point,City Council District 17,Hunts Point/Longwood,Bronx,New York City,,1,552150,850 REALTY ASSOCIATES LLC,19,1905,1,976 Prospect Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6581312,3040050007,36047116600,East New York/Starrett City,City Council District 37,East New York/Starrett City,Brooklyn,New York City,,,337410,BLUE SQUARE GROUP LLC,9,2004,1,387 Shepherd Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6294647,1018060041,36061017800,East Harlem,City Council District 8,East Harlem,Manhattan,New York City,,1,721800,414 EAST 119TH OWNER LLC,48,1900,2,416 East 119 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6311992,2022920035,36005004300,Mott Haven/Hunts Point,City Council District 8,Mott Haven/Melrose,Bronx,New York City,,,533250,452 REALTY LLC,34,1888,1,452 East 148 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6523975,3064257502,36047017000,Bensonhurst,City Council District 43,Bensonhurst,Brooklyn,New York City,,,406200,UNAVAILABLE OWNER,9,2006,3,227 Bay 7 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6595232,3025050025,36047057500,Williamsburg/Greenpoint,City Council District 33,Greenpoint/Williamsburg,Brooklyn,New York City,1,,3169800,"BEST ON EAGLE ,",24,2004,1,182 Eagle Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6277966,1014900036,36061013200,Upper East Side,City Council District 5,Upper East Side,Manhattan,New York City,,,5453100,78/79 YORK ASSOCIATES LLC,99,1910,1,516 East 79 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6298902,1019130056,36061022400,Central Harlem,City Council District 9,Central Harlem,Manhattan,New York City,,,538650,"WHGA GARVEY HOUSING DEVELOPMENT FUND COM PANY, INC.",24,1910,1,152 West 129 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6292727,2029870008,36005012300,Morrisania/Belmont,City Council District 17,Morrisania/Crotona,Bronx,New York City,,1,381150,BEULAHLAND ASSOCIATES LP,20,1914,1,1288 Hoe Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6289804,1021220148,36061024500,Washington Heights/Inwood,City Council District 7,Washington Heights/Inwood,Manhattan,New York City,,,408150,NEW YORK EQUITY FUND 2004 LLC,21,1920,1,532 West 163 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6439614,3018430020,36047024500,Bedford Stuyvesant,City Council District 36,Bedford Stuyvesant,Brooklyn,New York City,1,1,1078650,ALHAMBRA ASSOCIATESL P,46,1890,1,500 Nostrand Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6464564,3033530023,36047043900,Bushwick,City Council District 37,Bushwick,Brooklyn,New York City,1,,348300,SERLIN BUILDING LIMITED PARTNERSHIP,6,1931,1,397 Woodbine Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6395475,3046160061,36047089200,Brownsville/Ocean Hill,City Council District 41,East Flatbush,Brooklyn,New York City,,,242865,"COCKFIELD, ALFRED S",6,1930,1,135 Rockaway Parkway,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6550681,3030520025,36047050500,Williamsburg/Greenpoint,City Council District 34,Greenpoint/Williamsburg,Brooklyn,New York City,,,730350,120 GERRY STREET HOUSING DEVELOPMENT FUN D CORP.,6,1920,1,161 Graham Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6320919,2033050058,36005040702,Kingsbridge Heights/Mosholu,City Council District 15,Kingsbridge Heights/Bedford,Bronx,New York City,,,523800,2881 VALENTINE AVE LLC,16,2006,1,2881 Valentine Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6284496,2026230135,36005007300,Mott Haven/Hunts Point,City Council District 17,Mott Haven/Melrose,Bronx,New York City,,,8976600,NYC HOUSING AUTHORITY,471,1960,2,550 Cauldwell Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6607514,3032340037,36047042300,Bushwick,City Council District 37,Bushwick,Brooklyn,New York City,1,,496350,B AND R MANAGEMENT LIMITED PARTNERSHIP,6,1931,1,178 Wilson Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6328417,2032100059,36005025100,University Heights/Fordham,City Council District 14,Fordham/University Heights,Bronx,New York City,,1,904050,HARRISON HILLS 55 LLC,69,1912,1,2055 Harrison Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6320075,2028870088,36005017702,Highbridge/South Concourse,City Council District 16,Highbridge/Concourse,Bronx,New York City,1,1,567900,HHH REALTY CORP,48,1931,1,1420 Clay Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
5911186,4049550102,36081088901,Flushing/Whitestone,City Council District 20,Flushing/Whitestone,Queens,New York City,,,316350,"STONE CREEK, LLC",7,2009,1,139-07 34 Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6266897,1018230023,36061021600,Central Harlem,City Council District 9,Central Harlem,Manhattan,New York City,,,651150,"113 WEST 113TH OWNER, LLC",10,1900,1,113 West 113 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6300849,2037420026,36005005002,Soundview/Parkchester,City Council District 18,Parkchester/Soundview,Bronx,New York City,,,1185300,"KASON ENTERPRISES, LLC",95,1929,1,1154 Ward Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6436870,3018100042,36047026500,Bedford Stuyvesant,City Council District 36,Bedford Stuyvesant,Brooklyn,New York City,,1,268200,VETERANS QUINCY STREET PROJECT LP,14,1910,1,474 Quincy Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6305166,2023900024,36005014500,Morrisania/Belmont,City Council District 16,Morrisania/Crotona,Bronx,New York City,,,4572900,NYC HOUSING AUTHORITY,206,1963,2,1285 Washington Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6359760,3014900041,36047037700,Bedford Stuyvesant,City Council District 41,Bedford Stuyvesant,Brooklyn,New York City,,1,495900,90 HOWARD AVENUE LLC,7,1905,1,872 Hancock Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6030839,4019417501,36081044301,Elmhurst/Corona,City Council District 21,Elmhurst/Corona,Queens,New York City,,,2552179,UNAVAILABLE OWNER,40,2004,1,102-14 Lewis Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6286653,2030810008,36005037300,Morrisania/Belmont,City Council District 15,Belmont/East Tremont,Bronx,New York City,,,1147050,UNAVAILABLE OWNER,63,1995,1,2120 Hughes Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6588306,3041900025,36047119200,East New York/Starrett City,City Council District 37,East New York/Starrett City,Brooklyn,New York City,,,1408500,902 LIBERTY AVE HSG DEVLPMT FD CORP,46,2009,1,902 Liberty Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6425251,3014910052,36047037700,Bedford Stuyvesant,City Council District 41,Bedford Stuyvesant,Brooklyn,New York City,,,419850,RESURRECTION HOMES HOUSING,6,1910,1,837 Halsey Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6300033,1021740208,36061028500,Washington Heights/Inwood,City Council District 10,Washington Heights/Inwood,Manhattan,New York City,,,562050,42 THAYER LLC,36,1939,1,42 Thayer Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6424147,3027697501,36047050300,Williamsburg/Greenpoint,City Council District 34,Greenpoint/Williamsburg,Brooklyn,New York City,,,724050,UNAVAILABLE OWNER,14,2007,2,275 Manhattan Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6266352,1018470053,36061019702,Central Harlem,City Council District 9,Central Harlem,Manhattan,New York City,,,517050,"301 WEST 113TH OWNER, LLC",9,1900,1,2095 Fredrick Douglass Bl,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6367977,2043400037,36005033201,Pelham Parkway,City Council District 15,Morris Park/Bronxdale,Bronx,New York City,,,1431450,PCMH HOUSING DEVELOPMENT FUND CORPORATIO N,69,2008,1,2330 Bronx Park East,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6311001,2029850013,36005035900,Morrisania/Belmont,City Council District 17,Belmont/East Tremont,Bronx,New York City,,1,1073250,1890 REALTY LLC,39,1913,1,1890 Crotona Parkway,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6269249,1015997502,36061019000,Central Harlem,City Council District 9,Central Harlem,Manhattan,New York City,,,36984796,UNAVAILABLE OWNER,249,2006,1,40 West 116 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6284714,1016760036,36061017000,East Harlem,City Council District 8,East Harlem,Manhattan,New York City,,1,298800,105 REALTY 2018 LLC,11,1910,1,334 East 105 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6379194,3029200019,36047048100,Williamsburg/Greenpoint,City Council District 34,Greenpoint/Williamsburg,Brooklyn,New York City,,,1331100,"DEVOE STREET REALTY, LLC",10,2005,1,270 Devoe Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6247818,1003540026,36061003001,Lower East Side/Chinatown,City Council District 1,Lower East Side/Chinatown,Manhattan,New York City,,,1891800,NORFOLK APARTMENTS II HOUSING DVLPMNT FU ND CO INC,20,2003,1,141 Norfolk Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6446674,3006467502,36047014500,Sunset Park,City Council District 38,Sunset Park,Brooklyn,New York City,,1,662853,UNAVAILABLE OWNER,8,2005,1,211 23 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
