BBL,LandUse,XCoord,YCoord,ITZ_GEOID,land_use2011,x_coord2011,y_coord2011,land_use2016,x_coord2016,y_coord2016,land_use2019,x_coord2019,y_coord2019
5012360061,,,,SI319.02,09,0939711,0171235,9,939712,171234,09,939712,171234
5013180009,,,,SI323,09,       ,       ,9,,,11,935689,171459
5013800058,,,,SI323,09,       ,       ,9,,,09,935897,167725
5013800061,,,,SI323,09,       ,       ,9,,,09,935965,167816
5014760047,,,,SI251,09,       ,       ,9,,,09,943979,166766
5014760078,,,,SI251,09,       ,       ,9,,,09,944170,166763
5014760086,,,,SI251,09,       ,       ,9,,,09,944052,166593
5015800040,,,,SI291.04,09,0939418,0161716,9,939417,161716,09,939417,161716
5016320015,,,,SI291.04,09,0937927,0164957,9,937930,164947,09,937930,164947
5016530037,,,,SI303.01,09,0938962,0165221,9,938963,165220,09,938963,165220
5016680001,,,,SI303.02,09,0940574,0165651,9,940563,165652,09,940563,165652
5016800001,,,,SI303.02,09,       ,       ,9,,,09,941458,166116
5017000021,,,,SI303.02,09,       ,       ,9,,,09,941286,166994
5017000022,,,,SI303.02,09,       ,       ,9,,,09,941290,167019
5017000034,,,,SI303.02,09,       ,       ,9,,,09,941329,167209
5017040068,,,,SI303.02,09,0942564,0166336,9,942563,166336,09,942571,166362
5017170001,,,,SI323,09,       ,       ,9,,,11,935252,167183
5017170040,,,,SI323,09,       ,       ,9,,,11,935364,167187
5017170049,,,,SI323,09,       ,       ,9,,,11,935427,167044
5017170050,,,,SI323,09,0935564,0167138,9,935569,167138,11,935569,167138
5017170058,,,,SI323,09,       ,       ,9,,,11,935703,167110
5017170059,,,,SI323,09,       ,       ,9,,,11,935759,167107
5017170076,,,,SI323,09,       ,       ,9,,,11,936070,167051
5017170084,,,,SI323,09,       ,       ,9,,,11,936213,166991
5017170175,,,,SI323,09,       ,       ,9,,,11,936086,166707
5017170225,,,,SI323,09,       ,       ,9,,,11,935858,166851
5017600090,,,,SI291.02,09,       ,       ,9,,,11,933869,164206
5017800001,,,,SI291.02,09,       ,       ,9,,,11,932390,160376
5017800069,,,,SI291.02,09,       ,       ,9,,,11,932286,161879
5017800210,,,,SI291.02,09,       ,       ,9,,,11,933064,161537
5017800300,,,,SI291.02,09,       ,       ,9,,,11,932847,160544
5018010050,,,,SI291.02,09,       ,       ,9,,,11,931439,160667
5018010135,,,,SI291.02,09,       ,       ,9,,,11,931772,160774
5018010170,,,,SI291.02,09,       ,       ,9,,,11,930643,160903
5018010200,,,,SI291.02,09,       ,       ,9,,,11,929731,160808
5018150001,,,,SI291.02,09,       ,       ,9,,,11,930142,161500
5018150025,,,,SI291.02,09,       ,       ,9,,,11,930168,162255
5018150204,,,,SI291.02,09,       ,       ,9,,,11,931667,161193
5018150425,,,,SI291.02,09,       ,       ,9,,,11,930758,161105
5018150625,,,,SI291.02,09,       ,       ,9,,,11,930599,161933
5018650038,,,,SI291.02,09,       ,       ,9,,,11,932399,168663
5019350001,,,,SI291.02,09,0928528,0161232,9,928491,161141,11,928491,161141
5020000007,,,,SI273.01,09,0941904,0155137,,,,,,
5020150015,,,,SI273.01,09,0939588,0157314,9,939647,157406,09,939647,157406
5020150063,,,,SI273.01,09,       ,       ,9,,,09,939268,157491
5020150445,,,,SI273.01,09,       ,       ,9,,,09,940607,157529
5020300088,,,,SI273.01,09,       ,       ,9,,,09,939526,159510
5020300152,,,,SI273.01,09,       ,       ,9,,,09,940295,159246
5020300155,,,,SI273.01,09,0939856,0158740,9,939749,158764,09,939749,158764
5020300182,,,,SI273.01,09,       ,       ,9,,,09,940281,158378
5020800100,,,,SI273.01,09,0940541,0159875,9,940603,159832,09,940603,159832
5020800150,,,,SI273.01,09,       ,       ,9,,,09,940192,160097
5021000400,,,,SI291.03,09,0938865,0157536,9,,,09,938833,157867
5021200001,,,,SI228,09,       ,       ,9,,,09,937433,157179
5021200400,,,,SI228,09,0937095,0157349,9,937102,157464,09,937102,157464
5021400027,,,,SI291.03,09,       ,       ,9,936548,159233,09,936680,159112
5021450025,,,,SI291.03,09,0937300,0158796,9,937302,159283,09,937302,159283
5021720033,,,,SI291.03,09,0935607,0159402,9,935602,159393,09,935602,159393
5022940100,,,,SI279,09,       ,       ,9,,,09,943348,147898
5023590001,,,,SI279,09,0942443,0149524,9,942776,149912,09,942779,149914
5023800467,,,,SI277.06,09,       ,       ,9,,,09,938807,153479
5024010105,,,,SI277.02,09,       ,       ,9,938958,152673,09,938958,152673
5024010139,,,,SI277.02,09,       ,       ,9,,,09,938757,153030
5024500121,,,,SI277.02,09,0941588,0150805,9,941587,150805,09,941580,150780
5024500160,,,,SI277.02,09,0939569,0149606,9,939807,149794,09,939943,150497
5024500601,,,,SI277.02,09,       ,       ,9,,,09,940506,150332
5024500605,,,,SI277.02,09,       ,       ,9,,,09,939372,149176
5024510001,,,,SI277.02,09,       ,       ,9,,,09,940203,150468
5024510056,,,,SI277.02,09,0940360,0150664,9,940525,151071,09,940428,151294
5024520040,,,,SI277.02,09,       ,       ,9,,,09,940867,150950
5026000001,,,,SI291.03,09,       ,       ,9,,,09,935931,156271
5026000075,,,,SI291.03,09,       ,       ,9,,,09,935583,155840
5026000100,,,,SI291.03,09,0938202,0154731,9,938250,154787,07,938250,154787
5026000103,,,,SI291.03,09,       ,       ,9,,,07,937337,155099
5026000200,,,,SI291.03,09,       ,       ,9,,,09,936745,156066
5026100027,,,,SI291.02,09,0933925,0156536,9,933936,156556,09,933936,156556
5026100200,,,,SI291.02,09,       ,       ,9,,,11,933679,155835
5026650020,,,,SI291.02,09,       ,       ,9,,,11,935203,157482
5026650120,,,,SI291.02,09,0932481,0153888,9,932528,153872,09,932528,153872
5027050024,,,,SI291.02,09,       ,       ,9,,,09,930687,155725
5027050135,,,,SI291.02,09,0930356,0152950,9,930400,152952,09,930400,152952
5027050140,,,,SI291.02,09,0930176,0152932,6,930174,152925,06,930174,152925
5027250001,,,,SI228,09,0927738,0149388,9,927751,149291,11,927751,149291
5027670009,,,,SI291.02,09,       ,       ,9,,,11,930909,154831
5027670022,,,,SI291.02,09,       ,       ,9,,,11,930770,154629
5027760092,,,,SI291.02,09,       ,       ,9,,,11,931514,156287
5027760150,,,,SI291.02,09,       ,       ,9,,,11,931191,156115
5027800001,,,,SI291.02,09,       ,       ,9,,,09,931588,156793
5027800175,,,,SI291.02,09,       ,       ,9,,,09,931645,157069
5027800200,,,,SI291.02,09,       ,       ,9,,,09,931693,156967
5027840110,,,,SI291.02,09,0934230,0157917,9,934285,157883,09,934285,157883
5028300049,,,,SI6,09,0966906,0163764,9,966906,163764,08,966878,163646
5028300050,,,,SI6,09,       ,       ,9,,,11,967318,163675
5028300100,,,,SI6,09,       ,       ,9,,,09,966608,163796
5028300150,,,,SI6,09,       ,       ,9,,,11,966568,163834
5028300155,,,,SI6,09,       ,       ,9,,,11,966534,163873
5028470107,,,,SI8,09,       ,       ,9,,,09,965135,163381
5028470114,,,,SI8,09,       ,       ,9,,,09,964991,163280
5028480028,,,,SI8,09,       ,       ,9,,,09,965240,163225
5028480034,,,,SI8,09,       ,       ,9,,,09,965380,163365
5028770018,,,,SI40,09,       ,       ,9,,,09,961065,163341
5028770105,,,,SI40,09,       ,       ,9,,,09,960946,163335
5028840030,,,,SI40,09,       ,       ,9,,,09,959727,161905
5028840031,,,,SI40,09,       ,       ,9,,,09,959750,161842
5028840033,,,,SI40,09,       ,       ,9,,,09,959738,161991
5028840053,,,,SI40,09,       ,       ,9,,,09,959828,161928
5028860001,,,,SI40,09,       ,       ,9,,,11,960658,162000
5028860002,,,,SI40,09,       ,       ,9,,,11,960636,161998
5028860003,,,,SI40,09,       ,       ,9,,,11,960620,161977
5028860004,,,,SI40,09,       ,       ,9,,,11,960605,161958
5028860005,,,,SI40,09,       ,       ,9,,,11,960592,161936
5028860006,,,,SI40,09,       ,       ,9,,,11,960577,161916
5028860007,,,,SI40,09,       ,       ,9,,,11,960562,161896
5028860040,,,,SI40,09,       ,       ,9,,,09,960651,162125
5029220165,,,,SI40,09,       ,       ,9,,,09,961904,162223
5029220400,,,,SI40,09,       ,       ,9,,,11,961343,161768
5029220450,,,,SI40,09,       ,       ,9,,,11,961641,161606
5029670116,,,,SI36,09,       ,       ,9,,,09,963653,163175
5030240001,,,,SI20.02,09,       ,       ,9,,,09,,
5030240300,,,,SI20.02,09,       ,       ,9,,,09,964439,159428
5030700010,,,,SI8,09,       ,       ,9,,,09,966720,160638
5030720025,,,,SI8,09,       ,       ,9,,,09,966222,160099
5030720035,,,,SI8,09,       ,       ,9,,,09,966424,160145
5030720045,,,,SI8,09,0966501,0160264,9,966500,160264,09,966500,160264
5030720126,,,,SI8,09,       ,       ,9,,,09,966573,160160
5030720127,,,,SI8,09,       ,       ,9,,,09,966551,160147
5030720137,,,,SI8,09,       ,       ,9,,,09,966327,160015
5030720142,,,,SI8,09,       ,       ,9,,,09,966241,159964
5030890059,,,,SI20.02,09,0965059,0158717,9,965063,158719,10,965063,158719
5031250002,,,,SI74,09,       ,       ,9,,,09,967396,154367
5031250003,,,,SI74,09,0966672,0155098,9,966640,155061,09,966640,155061
5031250148,,,,SI74,09,       ,       ,9,,,09,967145,155791
5031500001,,,,SI9901,09,       ,       ,9,969166,152467,09,969166,152467
5031500050,,,,SI9901,09,       ,       ,9,970140,148566,09,970140,148566
5031710135,,,,SI50,09,       ,       ,9,,,09,959237,158678
5032230027,,,,SI64,09,       ,       ,9,,,09,961492,155696
5032360001,,,,SI64,09,0961545,0156711,9,961543,156709,09,961543,156709
5032430025,,,,SI64,09,       ,       ,9,,,09,961654,156205
5033190001,,,,SI96.02,09,       ,       ,9,,,09,957137,154391
5033190006,,,,SI96.02,09,       ,       ,9,,,09,957201,154465
5033190079,,,,SI96.02,09,       ,       ,9,,,09,957179,154362
5033550070,,,,SI70,09,0962247,0153081,9,962207,153143,09,962207,153143
5033720001,,,,SI70,09,0959607,0153832,9,959605,153832,09,959605,153832
5034050030,,,,SI70,09,0965224,0154989,5,965230,154997,05,965230,154997
5035000060,,,,SI70,09,       ,       ,9,,,11,964576,153298
5035250200,,,,SI70,09,0964916,0151482,9,964943,151576,09,964943,151576
5035320071,,,,SI114.01,09,       ,       ,9,,,09,956411,152999
5035470001,,,,SI114.01,09,0957391,0152181,9,957388,152176,09,957388,152176
5035510065,,,,SI114.01,09,       ,       ,9,,,09,957068,151839
5036960001,,,,SI112.02,09,       ,       ,9,,,09,956347,148986
5036960030,,,,SI112.02,09,       ,       ,9,,,09,956175,149134
5036960035,,,,SI112.02,09,0956128,0149354,9,956115,149291,09,956115,149291
5037320001,,,,SI112.02,09,       ,       ,9,,,09,956800,148743
5037320051,,,,SI112.02,09,       ,       ,9,,,09,956967,149095
5038330001,,,,SI112.01,09,       ,       ,9,,,09,961695,149208
5038330002,,,,SI112.01,09,       ,       ,9,,,09,961481,149055
5038330003,,,,SI112.01,09,       ,       ,9,,,09,962349,148872
5038330015,,,,SI112.01,09,       ,       ,9,,,09,961548,149266
5038330030,,,,SI112.01,09,       ,       ,9,,,09,961921,149370
5038330050,,,,SI112.01,09,       ,       ,9,,,09,961963,149760
5038330060,,,,SI112.01,09,       ,       ,9,,,09,962387,150160
5038330100,,,,SI112.01,09,0962338,0149694,9,962353,149734,09,962353,149734
5038330500,,,,SI112.01,09,       ,       ,9,,,09,962104,147686
5038510001,,,,SI112.01,09,0961097,0148748,9,961103,148753,09,961103,148753
5038510010,,,,SI112.01,09,       ,       ,9,,,09,961029,148865
5038510040,,,,SI112.01,09,       ,       ,9,,,09,961441,149023
5038510050,,,,SI112.01,09,       ,       ,9,,,09,961606,148279
5038790001,,,,SI112.02,09,0959673,0147350,9,959663,147332,09,959663,147332
5038790002,,,,SI112.02,09,       ,       ,9,,,09,960405,147656
5038830033,,,,SI112.02,09,       ,       ,9,,,09,957998,147514
5038930001,,,,SI112.02,09,       ,       ,9,,,09,958957,146394
5038930105,,,,SI112.02,09,0958374,0146501,9,958373,146501,09,958373,146501
5038930300,,,,SI112.02,09,       ,       ,9,,,09,959420,146045
5038930500,,,,SI112.02,09,       ,       ,9,,,09,960101,145595
5039300090,,,,SI112.02,09,0957007,0146097,9,957002,146108,09,957002,146108
5040580025,,,,SI128.06,09,0953454,0143837,9,953450,143840,09,953450,143840
5041050050,,,,SI128.04,09,0956165,0141445,9,956267,141683,09,956267,141683
5041080045,,,,SI128.06,09,0955138,0142809,9,955123,142790,09,955123,142790
5041300200,,,,SI128.06,09,       ,       ,9,,,11,953875,142507
5042310060,,,,SI134,09,       ,       ,9,,,09,951352,146887
5043470001,,,,SI138,09,       ,       ,9,,,09,947606,147063
5044410001,,,,SI279,09,0943779,0147360,9,943844,147381,08,943845,147381
5044410100,,,,SI279,09,       ,       ,9,943692,147276,09,943692,147276
5044410150,,,,SI279,09,       ,       ,9,,,09,943591,147116
5044410200,,,,SI279,09,0943433,0147305,9,943441,147302,08,943441,147302
5044440001,,,,SI279,09,0943203,0147685,9,943232,147691,09,943232,147691
5044630030,,,,SI146.06,09,       ,       ,9,,,09,943199,146999
5044630046,,,,SI146.06,09,0942942,0146974,9,942942,146973,09,942942,146973
5044670023,,,,SI146.06,09,0943948,0146832,9,943963,146826,09,943963,146826
5044750001,,,,SI146.06,09,       ,       ,9,,,09,943941,145908
5044750175,,,,SI146.06,09,       ,       ,9,942884,146910,09,942884,146910
5044750200,,,,SI146.06,09,       ,       ,9,,,09,944337,146200
5044750300,,,,SI146.06,09,0946758,0144638,9,946784,144627,09,946784,144627
5044750350,,,,SI146.06,09,       ,       ,9,,,09,946399,144198
5045000025,,,,SI146.06,09,       ,       ,9,,,09,943187,145692
5045000425,,,,SI146.06,09,0944256,0142058,9,944166,141919,09,944166,141919
5045000538,,,,SI146.06,09,       ,       ,9,,,11,943916,142236
5045350001,,,,SI146.06,09,0944912,0143734,9,945815,143348,09,945109,143795
5045750045,,,,SI146.06,09,       ,       ,9,,,09,943709,143447
5045770001,,,,SI146.05,09,       ,       ,9,,,09,943296,143017
5045770019,,,,SI146.05,09,0943533,0143201,9,943533,143201,09,943533,143201
5045780001,,,,SI146.05,09,0943280,0143352,9,943261,143331,09,943261,143331
5045780031,,,,SI146.05,09,       ,       ,9,,,09,943435,143537
5045810001,,,,SI146.05,09,       ,       ,9,,,11,942686,143782
5045810003,,,,SI146.05,09,       ,       ,9,,,11,942731,143971
5045810035,,,,SI146.05,09,       ,       ,9,,,11,943010,144076
5045810040,,,,SI146.05,09,       ,       ,9,,,11,942947,144027
5045810043,,,,SI146.05,09,       ,       ,9,,,11,942908,143996
5045810045,,,,SI146.05,09,       ,       ,9,,,11,942853,143952
5045810050,,,,SI146.05,09,       ,       ,9,,,11,942806,143915
5045810051,,,,SI146.05,09,       ,       ,9,,,11,942782,143896
5045810053,,,,SI146.05,09,       ,       ,9,,,11,942751,143871
5045930030,,,,SI146.05,09,       ,       ,9,,,11,941868,144529
5046450195,,,,SI146.06,09,       ,       ,9,944950,142108,09,944950,142108
5048030017,,,,SI128.05,09,       ,       ,9,,,11,952623,139955
5048030022,,,,SI128.05,09,       ,       ,9,,,11,952689,139887
5048030023,,,,SI128.05,09,       ,       ,9,,,11,952705,139868
5048030024,,,,SI128.05,09,       ,       ,9,,,11,952720,139850
5048030025,,,,SI128.05,09,       ,       ,9,,,11,952736,139831
5048030026,,,,SI128.05,09,       ,       ,9,,,11,952753,139811
5048030027,,,,SI128.05,09,       ,       ,9,,,11,952770,139790
5048030028,,,,SI128.05,09,       ,       ,9,,,11,952786,139775
5048030104,,,,SI128.05,09,       ,       ,9,,,11,952727,139728
5048030106,,,,SI128.05,09,       ,       ,9,,,11,952691,139754
5048030110,,,,SI128.05,09,       ,       ,9,,,11,952653,139800
5048030112,,,,SI128.05,09,       ,       ,9,,,11,952600,139863
5050670001,,,,SI154,09,0949764,0137475,9,949763,137475,09,949172,136937
5051900085,,,,SI156.03,09,0945822,0138477,9,945824,138477,09,945824,138477
5052120150,,,,SI156.03,09,       ,       ,9,,,09,944852,136212
5052120200,,,,SI156.03,09,       ,       ,9,,,09,944540,136158
5052450001,,,,SI156.01,09,       ,       ,9,,,09,942062,138611
5052990031,,,,SI156.03,09,       ,       ,9,,,09,944034,135994
5053030070,,,,SI156.03,09,       ,       ,9,,,09,944730,135758
5053030120,,,,SI156.03,09,       ,       ,9,,,11,944425,135843
5053030130,,,,SI156.03,09,       ,       ,9,,,11,944420,135612
5053030150,,,,SI156.03,09,       ,       ,9,,,09,944936,135190
5053080013,,,,SI156.03,09,0944183,0135224,9,944182,135223,11,944182,135223
5053080016,,,,SI156.03,09,0944145,0135258,9,944144,135258,11,944144,135258
5053080024,,,,SI156.03,09,0944244,0135351,9,944244,135350,11,944244,135350
5053080033,,,,SI156.03,09,0944354,0135257,9,944354,135257,11,944354,135257
5053080035,,,,SI156.03,09,0944476,0135202,9,944475,135203,11,944475,135203
5053080036,,,,SI156.03,09,0944451,0135179,9,944454,135175,11,944454,135175
5053080037,,,,SI156.03,09,0944414,0135152,9,944411,135154,11,944411,135154
5053080041,,,,SI156.03,09,0944351,0135117,9,944352,135122,11,944352,135122
5053090001,,,,SI156.03,09,       ,       ,9,,,11,944129,134837
5053090012,,,,SI156.03,09,       ,       ,9,,,11,944028,134905
5053090015,,,,SI156.03,09,       ,       ,9,,,11,943953,134982
5053130001,,,,SI156.03,09,       ,       ,9,,,11,943907,134536
5053130006,,,,SI156.03,09,       ,       ,9,,,11,943755,134663
5053130059,,,,SI156.03,09,       ,       ,9,,,11,944373,134346
5053130060,,,,SI156.03,09,       ,       ,9,,,11,944021,134514
5053130069,,,,SI156.03,09,       ,       ,9,,,11,943958,134671
5053130070,,,,SI156.03,09,0943860,0134782,9,,,11,943859,134782
5053140001,,,,SI156.03,09,       ,       ,9,,,11,943614,134504
5053140003,,,,SI156.03,09,       ,       ,9,,,11,943581,134528
5053140005,,,,SI156.03,09,       ,       ,9,,,11,943549,134553
5053140007,,,,SI156.03,09,       ,       ,9,,,11,943520,134572
5053140030,,,,SI156.03,09,       ,       ,9,,,11,943669,134559
5053140049,,,,SI156.03,09,       ,       ,9,,,11,943647,134483
5053140050,,,,SI156.03,09,       ,       ,9,,,11,943771,134439
5053140060,,,,SI156.03,09,       ,       ,9,,,11,944414,134022
5053150110,,,,SI156.03,09,       ,       ,9,,,11,943393,134460
5053150125,,,,SI156.03,09,       ,       ,9,,,11,944056,133785
5053160100,,,,SI156.03,09,       ,       ,9,,,11,943131,134290
5053170100,,,,SI156.03,09,       ,       ,9,,,11,943827,133529
5053170105,,,,SI156.03,09,       ,       ,9,,,11,943814,133631
5053170106,,,,SI156.03,09,       ,       ,9,,,11,943873,133628
5053180100,,,,SI156.03,09,0943703,0133328,9,,,11,943726,133310
5053180102,,,,SI156.03,09,       ,       ,9,,,11,943749,133413
5053180110,,,,SI156.03,09,       ,       ,9,,,11,943744,133251
5053190105,,,,SI156.03,09,       ,       ,9,,,11,942725,133899
5053190110,,,,SI156.03,09,       ,       ,9,,,11,943726,132957
5053190154,,,,SI156.03,09,       ,       ,9,,,11,942768,133279
5053190167,,,,SI156.03,09,       ,       ,9,,,11,942663,133145
5053200109,,,,SI156.03,09,       ,       ,9,,,11,942594,133743
5053210110,,,,SI156.03,09,       ,       ,9,,,11,942423,133431
5053780030,,,,SI156.02,09,0940301,0133134,9,940302,133116,01,940302,133116
5054090001,,,,SI156.03,09,0941189,0133187,9,941169,133188,11,941169,133188
5054090090,,,,SI156.03,09,       ,       ,9,,,11,942399,133141
5054090132,,,,SI156.03,09,       ,       ,9,,,11,941850,132671
5054090300,,,,SI156.03,09,       ,       ,9,,,11,942204,132884
5054440001,,,,SI146.08,09,0941275,0142352,9,941278,142364,09,941278,142364
5055700001,,,,SI279,09,0938059,0144618,9,937941,144500,05,937941,144500
5056320004,,,,SI170.11,09,       ,       ,9,,,11,935908,139143
5056530098,,,,SI170.08,09,       ,       ,9,,,09,936402,143874
5056620020,,,,SI170.12,09,       ,       ,9,,,09,935298,140637
5057070001,,,,SI170.08,09,0934252,0139454,9,934257,139489,09,934257,139489
5057180008,,,,SI170.08,09,       ,       ,9,,,11,932985,140408
5057300020,,,,SI170.07,09,       ,       ,9,,,09,932818,141314
5057300030,,,,SI170.07,09,       ,       ,9,,,09,932676,141437
5057300043,,,,SI170.07,09,       ,       ,9,,,09,932586,141564
5057300049,,,,SI170.07,09,       ,       ,9,,,09,932479,141700
5057300059,,,,SI170.07,09,       ,       ,9,,,09,932306,141867
5057300075,,,,SI170.07,09,       ,       ,9,,,09,932182,142068
5057350101,,,,SI170.07,09,       ,       ,9,,,09,932665,144049
5057350200,,,,SI170.07,09,       ,       ,9,,,09,932412,142038
5057350202,,,,SI170.07,09,       ,       ,9,,,09,932401,142075
5057350203,,,,SI170.07,09,       ,       ,9,,,09,932357,142215
5057420023,,,,SI170.07,09,0933052,0143998,9,933185,143648,09,932994,144520
5057430030,,,,SI170.07,09,       ,       ,9,,,09,932845,144940
5057700001,,,,SI170.07,09,       ,       ,9,,,09,930642,143802
5057700003,,,,SI170.07,09,       ,       ,9,,,09,930604,143848
5057700007,,,,SI170.07,09,       ,       ,9,,,09,930602,143941
5057700016,,,,SI170.07,09,       ,       ,9,,,09,930761,143997
5057700030,,,,SI170.07,09,       ,       ,9,,,09,930861,144213
5057700041,,,,SI170.07,09,       ,       ,9,,,09,930921,143983
5057740001,,,,SI170.07,09,       ,       ,9,,,09,931978,141048
5057740004,,,,SI170.07,09,       ,       ,9,,,09,931903,141077
5057740012,,,,SI170.07,09,       ,       ,9,,,09,932051,141221
5057740022,,,,SI170.07,09,       ,       ,9,,,09,932270,141394
5057740040,,,,SI170.07,09,       ,       ,9,,,09,932331,141316
5057740055,,,,SI170.07,09,       ,       ,9,,,09,932152,141175
5057760006,,,,SI170.07,09,       ,       ,9,,,09,931752,140158
5057760017,,,,SI170.07,09,       ,       ,9,,,09,931894,140326
5057760028,,,,SI170.07,09,       ,       ,9,,,09,931956,140465
5057760033,,,,SI170.07,09,       ,       ,9,,,09,932031,140583
5057760048,,,,SI170.07,09,       ,       ,9,,,09,932097,140510
5057760062,,,,SI170.07,09,       ,       ,9,,,09,932018,140375
5057770043,,,,SI170.07,09,       ,       ,9,,,09,931524,140823
5057770044,,,,SI170.07,09,       ,       ,9,,,09,931670,140948
5057770050,,,,SI170.07,09,       ,       ,9,,,09,931817,140915
5057770063,,,,SI170.07,09,       ,       ,9,,,09,931916,140788
5057770067,,,,SI170.07,09,       ,       ,9,,,09,931968,140718
5057770073,,,,SI170.07,09,       ,       ,9,,,09,931727,140699
5058000001,,,,SI170.07,09,       ,       ,9,,,09,930089,143720
5058000003,,,,SI170.07,09,       ,       ,9,,,09,930111,143741
5058000007,,,,SI170.07,09,       ,       ,9,,,09,930176,143804
5058000008,,,,SI170.07,09,       ,       ,9,,,09,930198,143825
5058000010,,,,SI170.07,09,       ,       ,9,,,09,930219,143846
5058000012,,,,SI170.07,09,       ,       ,9,,,09,930248,143874
5058000014,,,,SI170.07,09,       ,       ,9,,,09,930277,143902
5058000016,,,,SI170.07,09,       ,       ,9,,,09,930294,143960
5058000019,,,,SI170.07,09,       ,       ,9,,,09,930330,143995
5058000022,,,,SI170.07,09,       ,       ,9,,,09,930360,143911
5058030060,,,,SI170.07,09,       ,       ,9,,,09,929622,143182
5058030065,,,,SI170.07,09,       ,       ,9,,,09,929684,143250
5058030070,,,,SI170.07,09,       ,       ,9,,,09,929849,142946
5058030096,,,,SI170.07,09,       ,       ,9,,,09,930059,142793
5059650100,,,,SI228,09,0929570,0143771,9,929572,143766,09,929572,143766
5060170986,,,,SI170.10,09,0930804,0139710,9,930804,139714,09,930804,139714
5060171885,,,,SI170.10,09,       ,       ,9,,,09,928913,138757
5060250008,,,,SI170.10,09,0929088,0140975,9,929395,141281,09,928793,142200
5060250045,,,,SI170.10,09,       ,       ,9,,,09,929817,140249
5060280001,,,,SI170.10,09,       ,       ,9,,,09,928335,141533
5061100017,,,,SI208.01,09,0928127,0137153,9,928118,137178,01,928127,137036
5061100032,,,,SI208.01,09,0927172,0139661,9,927142,140030,09,927142,140030
5061100250,,,,SI208.01,09,       ,       ,9,,,09,927871,138697
5061100625,,,,SI208.01,09,       ,       ,9,,,09,927362,141933
5062260069,,,,SI170.05,09,       ,       ,9,,,09,934873,136586
5062790100,,,,SI170.05,09,       ,       ,9,,,09,932207,135227
5063320142,,,,SI170.05,09,       ,       ,9,,,09,930997,134135
5063320143,,,,SI170.05,09,       ,       ,9,,,09,930977,134034
5063720062,,,,SI176,09,       ,       ,9,,,11,937158,133313
5063720064,,,,SI176,09,       ,       ,9,,,11,937127,133297
5063730001,,,,SI176,09,       ,       ,9,,,09,936978,133433
5063730003,,,,SI176,09,       ,       ,9,,,09,936840,135121
5063730004,,,,SI176,09,       ,       ,9,,,09,936907,133200
5063730005,,,,SI176,09,       ,       ,9,,,09,936898,133218
5063730007,,,,SI176,09,       ,       ,9,,,09,936237,134642
5063730026,,,,SI176,09,       ,       ,9,,,09,937105,133675
5063730031,,,,SI176,09,       ,       ,9,,,09,937056,133936
5063730034,,,,SI176,09,       ,       ,9,,,09,937224,133739
5063730035,,,,SI176,09,       ,       ,9,,,09,937127,133975
5063730042,,,,SI176,09,       ,       ,9,,,09,937230,133928
5063730049,,,,SI176,09,       ,       ,9,,,09,937253,133641
5063730054,,,,SI176,09,       ,       ,9,,,09,937191,133608
5063730062,,,,SI176,09,       ,       ,9,,,09,937040,133527
5063730065,,,,SI176,09,       ,       ,9,,,09,936987,133498
5063730070,,,,SI176,09,       ,       ,9,,,09,936387,134593
5063730101,,,,SI176,09,       ,       ,9,,,09,936925,133164
5063730103,,,,SI176,09,       ,       ,9,,,09,936180,134767
5063730104,,,,SI176,09,       ,       ,9,,,09,936277,134559
5063730105,,,,SI176,09,       ,       ,9,,,09,936269,134577
5063730127,,,,SI176,09,       ,       ,9,,,09,936862,135795
5063730133,,,,SI176,09,       ,       ,9,,,09,937091,133955
5063730144,,,,SI176,09,       ,       ,9,,,09,936930,134583
5063730149,,,,SI176,09,       ,       ,9,,,09,937165,133881
5063730233,,,,SI176,09,       ,       ,9,,,09,936996,135758
5063730301,,,,SI176,09,       ,       ,9,,,09,936296,134521
5063730501,,,,SI176,09,       ,       ,9,,,09,936193,134741
5064000001,,,,SI176,09,       ,       ,9,,,11,937105,131001
5064000005,,,,SI176,09,       ,       ,9,,,11,937159,130994
5064000006,,,,SI176,09,       ,       ,9,,,11,937188,130992
5064000009,,,,SI176,09,       ,       ,9,,,11,937184,131073
5064000030,,,,SI176,09,       ,       ,9,,,11,937334,130716
5064000035,,,,SI176,09,       ,       ,9,,,11,937336,130656
5064000036,,,,SI176,09,       ,       ,9,,,11,937337,130636
5064000039,,,,SI176,09,0937340,0130577,9,937339,130576,11,937339,130576
5064000040,,,,SI176,09,0937341,0130557,9,937340,130556,11,937340,130556
5064000041,,,,SI176,09,0937341,0130537,9,937341,130536,11,937341,130536
5064000042,,,,SI176,09,0937342,0130517,9,937342,130516,11,937342,130516
5064000043,,,,SI176,09,0937343,0130487,9,937343,130486,11,937343,130486
5064000051,,,,SI176,09,0937349,0130327,9,937349,130326,11,937349,130326
5064000054,,,,SI176,09,0937392,0130264,9,937391,130264,11,937391,130264
5064000055,,,,SI176,09,       ,       ,9,,,11,937339,130243
5064020012,,,,SI176,09,       ,       ,9,,,11,937225,131342
5064020017,,,,SI176,09,       ,       ,9,,,11,937188,131414
5064020018,,,,SI176,09,       ,       ,9,,,11,937170,131449
5064020021,,,,SI176,09,       ,       ,9,,,11,937152,131484
5064020024,,,,SI176,09,       ,       ,9,,,11,937107,131574
5064030025,,,,SI176,09,0937009,0131775,9,937009,131775,11,937009,131775
